Filename,r_wp,gof,bkg_scale,degree_of_crystallinity,Calcite_a,Calcite_a_err,Calcite_b,Calcite_b_err,Calcite_c,Calcite_c_err,Calcite_al,Calcite_be,Calcite_ga,Calcite_Strain_G,Calcite_Strain_L,Calcite_scale,Calcite_wp,Calcite_cabeq,Calcite_cbeq,Calcite_obeq,Vaterite_a,Vaterite_a_err,Vaterite_b,Vaterite_b_err,Vaterite_c,Vaterite_c_err,Vaterite_al,Vaterite_be,Vaterite_ga,Vaterite_strain_g,Vaterite_strain_l,Vaterite_scale,Vaterite_wp,Vaterite_cabeq,Vaterite_cbeq,Vaterite_obeq,Additive,Additive:Ca ions,Calcite Phase Out,Vaterite Phase Out,Amorphous,ycalc,yobs,Model to Use,degree_of_crystallinity_zscore_Additive,degree_of_crystallinity_zscore_vs_Control,degree_of_crystallinity_zscore_vs_AllAdditives,Calcite_a_zscore_Additive,Calcite_a_zscore_vs_Control,Calcite_a_zscore_vs_AllAdditives,Calcite_c_zscore_Additive,Calcite_c_zscore_vs_Control,Calcite_c_zscore_vs_AllAdditives,Vaterite_a_zscore_Additive,Vaterite_a_zscore_vs_Control,Vaterite_a_zscore_vs_AllAdditives,Vaterite_c_zscore_Additive,Vaterite_c_zscore_vs_Control,Vaterite_c_zscore_vs_AllAdditives,Calcite_wp_zscore_Additive,Calcite_wp_zscore_vs_Control,Calcite_wp_zscore_vs_AllAdditives,Vaterite_wp_zscore_Additive,Vaterite_wp_zscore_vs_Control,Vaterite_wp_zscore_vs_AllAdditives
578729-mythen_summed.xye,6.52522,8.03173,0.86896,56.24491,4.9926,1e-05,4.9926,1e-05,17.06617,5e-05,90.0,90.0,120.0,0.09204,0.00828,0.00566,45.25764,0.85774,0.95678,1.21743,4.12673,6e-05,4.12673,6e-05,8.47324,0.00027,90.0,90.0,120.0,0.32742,0.79501,0.06096,54.74236,1.04173,2e-05,1.03011,AdiAci,0.2,578729-mythen_summed_a_phase_out.txt,578729-mythen_summed_b_phase_out.txt,578729-mythen_summed_amor_phase_out.txt,578729-mythen_summed_ycalc.txt,578729-mythen_summed_yobs.txt,Both,-1.1345479178621918,-1.1290944881526994,-0.4923268835851654,0.4042194368900041,-1.8719670823661863,-1.24141876323263,-0.31084249113974105,1.9097820727593162,-0.29840301695979465,-1.1378361924968272,-0.6883576389020236,-0.6840925661852226,0.9856949949769519,0.5631315185959732,0.19374797678039182,-0.9876323151023642,-1.1835219559549588,-0.38461016310307683,0.9876323151023642,1.1835219559549592,0.38461016310307655
578731-mythen_summed.xye,5.49698,6.66217,0.89979,56.4508,4.99153,1e-05,4.99153,1e-05,17.06769,6e-05,90.0,90.0,120.0,0.07363,0.04168,0.00446,40.37029,0.93076,0.75567,1.14068,4.12762,5e-05,4.12762,5e-05,8.47106,0.00022,90.0,90.0,120.0,0.34769,0.77668,0.05862,59.62971,0.99878,3e-05,0.96048,AdiAci,0.4,578731-mythen_summed_a_phase_out.txt,578731-mythen_summed_b_phase_out.txt,578731-mythen_summed_amor_phase_out.txt,578731-mythen_summed_ycalc.txt,578731-mythen_summed_yobs.txt,Both,-1.0876063811883434,-1.0712780975023113,-0.45622413653066707,-0.8933249555222885,-2.4359780224647847,-1.77699947855935,-0.0196671091360532,2.252216164069254,-0.1658161073451366,1.1087106926916808,0.07161784158290231,0.05830576183162905,-0.5391192057673663,-0.31475609447632374,-0.456931398191635,-1.1907239235473526,-1.3730899233405562,-0.5422357934331826,1.1907239235473526,1.373089923340557,0.5422357934331823
578733-mythen_summed.xye,5.96213,7.38911,0.90086,53.95204,4.9924,2e-05,4.9924,2e-05,17.06691,0.00012,90.0,90.0,120.0,0.10997,0.0183,0.00193,15.75231,1.06452,0.71116,1.11814,4.12661,5e-05,4.12661,5e-05,8.47305,0.00022,90.0,90.0,120.0,0.43016,0.8807,0.09191,84.24769,0.98294,3e-05,0.98269,AdiAci,0.7,578733-mythen_summed_a_phase_out.txt,578733-mythen_summed_b_phase_out.txt,578733-mythen_summed_amor_phase_out.txt,578733-mythen_summed_ycalc.txt,578733-mythen_summed_yobs.txt,Both,-1.6573068726116447,-1.7729599873539856,-0.8943809203953369,0.16168777475643245,-1.9773896879922808,-1.341527308153691,-0.16908605516411818,2.076493406686691,-0.23385412675259326,-1.440741390499495,-0.790826243012257,-0.7841912171536953,0.8527983444534842,0.4866183780071722,0.13703738905352314,-2.213712896071635,-2.3279592144163512,-1.336208931218267,2.2137128960716352,2.327959214416352,1.3362089312182668
578734-mythen_summed.xye,3.84141,4.04606,1.05496,66.95992,4.99115,4e-05,4.99115,4e-05,17.07374,0.00019,90.0,90.0,120.0,0.09725,0.02556,0.00043,50.21512,0.86658,1.3068,1.17032,4.12723,0.00039,4.12723,0.00039,8.46919,0.00159,90.0,90.0,120.0,0.05331,1.06405,0.0038,49.78488,1.09924,2.0,0.06848,AdiAci,0.8,578734-mythen_summed_a_phase_out.txt,578734-mythen_summed_b_phase_out.txt,578734-mythen_summed_amor_phase_out.txt,578734-mythen_summed_ycalc.txt,578734-mythen_summed_yobs.txt,Both,1.308402370523078,1.8798093147653776,1.386546766016144,-1.3541351135748898,-2.6362809731538492,-1.9672057139088766,1.1392875363400474,3.6151939617184143,0.36191468421361406,0.12426879918132898,-0.2614051217759249,-0.2670148538164629,-1.8471020293412275,-1.067806478166554,-1.0150829721353618,-0.7816264863743501,-0.9912338229268863,-0.22472271697196458,0.7816264863743501,0.9912338229268867,0.22472271697196433
578735-mythen_summed.xye,6.67875,7.94025,0.89644,63.74159,4.99155,1e-05,4.99155,1e-05,17.06934,5e-05,90.0,90.0,120.0,0.13936,0.03073,0.00897,85.65072,0.8248,0.81416,1.09373,4.1279,0.00016,4.1279,0.00016,8.47085,0.00068,90.0,90.0,120.0,0.20008,0.74247,0.01336,14.34928,0.8043,0.0,0.36112,AdiAci,1.0,578735-mythen_summed_a_phase_out.txt,578735-mythen_summed_b_phase_out.txt,578735-mythen_summed_amor_phase_out.txt,578735-mythen_summed_ycalc.txt,578735-mythen_summed_yobs.txt,Both,0.5746447537202051,0.9760635062178057,0.822213607883639,-0.8690717893088237,-2.4254357619021287,-1.7669886240671993,0.29641143053943253,2.6239373816101526,-0.021889527829029195,1.8154894880319863,0.31071125117369963,0.2918692807583123,-0.6860049773980442,-0.39932324986364476,-0.5196115214684771,0.6908837697385184,0.3832236366553154,0.9181376851120874,-0.6908837697385181,-0.38322363665531467,-0.9181376851120873
579124-mythen_summed.xye,5.72081,6.61278,0.90752,61.73136,4.99521,1e-05,4.99521,1e-05,17.05942,5e-05,90.0,90.0,120.0,0.11203,0.05388,0.00775,89.55544,0.97421,0.88467,1.19812,4.12869,0.0002,4.12869,0.0002,8.47075,0.00085,90.0,90.0,120.0,0.34806,0.64042,0.00804,10.44456,1.15292,0.00171,0.82182,AdiAci,0.0,579124-mythen_summed_a_phase_out.txt,579124-mythen_summed_b_phase_out.txt,579124-mythen_summed_amor_phase_out.txt,579124-mythen_summed_ycalc.txt,579124-mythen_summed_yobs.txt,Both,0.11632581997952526,0.4115667216380427,0.469720406604495,3.569257627726167,-0.49620207894867374,0.06499774798434711,-1.6038910625383418,0.3891043646387688,-0.8871935695251816,3.8096153748830694,0.9852962282327992,0.9508520663008193,-0.7559505829365806,-0.43959332385767524,-0.5494591992194049,0.8531426350392056,0.5346778671912682,1.0440717703039746,-0.8531426350392055,-0.5346778671912676,-1.0440717703039744
579126-mythen_summed.xye,4.48109,5.10744,0.94194,58.07575,4.99279,1e-05,4.99279,1e-05,17.06465,5e-05,90.0,90.0,120.0,0.03523,0.04284,0.00373,56.15328,0.86142,0.88956,1.13032,4.12692,8e-05,4.12692,8e-05,8.47343,0.00033,90.0,90.0,120.0,0.39987,0.84419,0.0259,43.84672,0.79892,0.00195,0.56281,AdiAci,0.2,579126-mythen_summed_a_phase_out.txt,579126-mythen_summed_b_phase_out.txt,579126-mythen_summed_amor_phase_out.txt,579126-mythen_summed_ycalc.txt,579126-mythen_summed_yobs.txt,Both,-0.7171286988425835,-0.6149725751974582,-0.17128966265526752,0.6346245159163048,-1.771815607021654,-1.1463156455578667,-0.6020178731434289,1.5673479814493785,-0.43098992657445273,-0.658236295659083,-0.526115682394091,-0.525603035485079,1.1185916455004197,0.6396446591847743,0.2504585645072605,-0.5348689458659575,-0.7609075886259954,-0.03320661663108037,0.5348689458659575,0.7609075886259958,0.033206616631080134
579127-mythen_summed.xye,4.09271,4.30625,0.95509,69.94932,4.99291,2e-05,4.99291,2e-05,17.07158,0.00012,90.0,90.0,120.0,0.04429,0.15147,0.00161,50.08561,0.60504,0.77057,0.83345,4.12771,9e-05,4.12771,9e-05,8.474,0.00039,90.0,90.0,120.0,0.44796,0.71668,0.01425,49.91439,0.88729,0.72601,0.77057,AdiAci,0.3,579127-mythen_summed_a_phase_out.txt,579127-mythen_summed_b_phase_out.txt,579127-mythen_summed_amor_phase_out.txt,579127-mythen_summed_ycalc.txt,579127-mythen_summed_yobs.txt,Both,1.9899654854524094,2.7192688232906437,1.910737120305889,0.7801435131960169,-1.7085620436461846,-1.0862505186054079,0.7255119934925223,3.1285770951198715,0.17350170739270263,1.335889591194242,0.14846929466576694,0.1333797500581688,1.5172815970708227,0.8691840809511773,0.4205903276878666,-0.7870082155751867,-0.99625718885241,-0.22889964217356695,0.7870082155751867,0.9962571888524103,0.2288996421735667
578661-mythen_summed.xye,6.54107,8.08914,0.84683,58.39003,4.99698,1e-05,4.99698,1e-05,17.05488,4e-05,90.0,90.0,120.0,0.11293,0.03008,0.01215,89.96907,1.13729,1.06658,1.38713,4.12214,0.00036,4.12214,0.00036,8.48079,0.00155,90.0,90.0,120.0,0.51587,1.25237,0.01208,10.03093,0.25009,5e-05,9e-05,Ala,0.0,578661-mythen_summed_a_phase_out.txt,578661-mythen_summed_b_phase_out.txt,578661-mythen_summed_amor_phase_out.txt,578661-mythen_summed_ycalc.txt,578661-mythen_summed_yobs.txt,Both,-0.15802437816805423,-0.5267189676710906,-0.11618076302785642,1.299972101935043,0.43678798084008486,0.9509583705336687,-1.6239549276619274,-0.6336921975634505,-1.283209733769028,-6.537046459274007,-4.607781746122052,-4.512865965732822,4.524062121192279,3.6035221051524293,2.447247646980736,1.3354765815917533,0.5507215305977572,1.057412065039044,-1.3354765815917533,-0.5507215305977567,-1.057412065039044
578662-mythen_summed.xye,6.7688,8.44809,0.8802,55.45621,4.99688,5e-05,4.99688,5e-05,17.05659,0.00024,90.0,90.0,120.0,0.12241,0.05508,0.00128,9.67848,1.57074,0.21656,1.16654,4.12685,6e-05,4.12685,6e-05,8.47225,0.00026,90.0,90.0,120.0,0.62096,0.94909,0.10679,90.32152,0.82303,0.0,0.85622,Ala,0.25,578662-mythen_summed_a_phase_out.txt,578662-mythen_summed_b_phase_out.txt,578662-mythen_summed_amor_phase_out.txt,578662-mythen_summed_ycalc.txt,578662-mythen_summed_yobs.txt,Both,-0.9279122674133365,-1.350570943084751,-0.6306251817146632,1.2366960126035398,0.38407667802727175,0.9009040980733605,-1.3932178942410127,-0.2484538448397706,-1.1340494604525377,-1.3780163026540293,-0.5858890347917903,-0.5839939152167499,0.6594726032853133,0.1644577860542129,-0.10174403295442876,-1.9596419719902585,-2.563547745490586,-1.5321006275911286,1.9596419719902587,2.563547745490587,1.5321006275911286
578663-mythen_summed.xye,2.16068,2.27315,0.99242,57.76826,4.99597,3e-05,4.99597,3e-05,17.0591,0.00013,90.0,90.0,120.0,0.0001,0.06879,0.00039,21.51197,1.51659,0.36161,1.12652,4.12535,7e-05,4.12535,7e-05,8.47152,0.00031,90.0,90.0,120.0,0.54527,0.92681,0.01278,78.48803,0.83397,0.88137,0.25613,Ala,0.5,578663-mythen_summed_a_phase_out.txt,578663-mythen_summed_b_phase_out.txt,578663-mythen_summed_amor_phase_out.txt,578663-mythen_summed_ycalc.txt,578663-mythen_summed_yobs.txt,Both,-0.3211881690264035,-0.7013194689809716,-0.22520793790801197,0.6608835996854001,-0.09559617757054494,0.4454102186834004,-1.054533710681381,0.31701297699486625,-0.9151066031281533,-3.021019537246367,-1.866746586170845,-1.83522705232377,0.3291271292718328,-0.1295137541032112,-0.31963208053694336,-1.4739966123954764,-2.104556544455712,-1.150449769712114,1.4739966123954764,2.1045565444557126,1.1504497697121137
578664-mythen_summed.xye,4.40443,5.15668,0.93145,56.99211,4.99618,1e-05,4.99618,1e-05,17.06716,6e-05,90.0,90.0,120.0,0.0001,0.14259,0.00565,69.31759,1.11381,0.89801,1.32796,4.12722,0.00012,4.12722,0.00012,8.47425,0.00049,90.0,90.0,120.0,0.63707,0.96752,0.02226,30.68241,0.47482,0.0,0.31234,Ala,0.75,578664-mythen_summed_a_phase_out.txt,578664-mythen_summed_b_phase_out.txt,578664-mythen_summed_amor_phase_out.txt,578664-mythen_summed_ycalc.txt,578664-mythen_summed_yobs.txt,Both,-0.5248640882163081,-0.9192717328271901,-0.361305597465778,0.7937633872818939,0.015097558336643531,0.5505241908503142,0.03303382696395293,2.1328148032840155,-0.21204706925006822,-0.9727421714543786,-0.2699441721181284,-0.2753564080635269,1.5645286964714558,0.9698592659362536,0.49520952206518587,0.48794170973531453,-0.2502972397183274,0.39136552606606867,-0.4879417097353147,0.2502972397183277,-0.391365526066069
578665-mythen_summed.xye,5.95358,6.98457,0.88434,62.35062,4.99557,1e-05,4.99557,1e-05,17.06169,5e-05,90.0,90.0,120.0,0.16614,0.0274,0.00814,78.79365,1.06698,0.94592,1.27351,4.12843,0.00013,4.12843,0.00013,8.47068,0.00057,90.0,90.0,120.0,0.54958,0.76266,0.0195,21.20635,0.78327,6e-05,0.91271,Ala,1.0,578665-mythen_summed_a_phase_out.txt,578665-mythen_summed_b_phase_out.txt,578665-mythen_summed_amor_phase_out.txt,578665-mythen_summed_ycalc.txt,578665-mythen_summed_yobs.txt,Both,0.8813066902908033,0.5854623847307546,0.5783074537703027,0.4077792423588255,-0.3064413888222656,0.2451931288417232,-0.705054812108309,0.9005026457398785,-0.6891854874032582,0.3526137711161639,0.7632809193271671,0.7339716558690049,-0.05099642986663638,-0.4677823756539258,-0.5703525736453724,0.8768383552931112,0.11725520343061097,0.6969851216640719,-0.8768383552931112,-0.11725520343061056,-0.6969851216640721
578823-mythen_summed.xye,5.81115,6.91179,0.87751,60.87227,4.99611,1e-05,4.99611,1e-05,17.05593,5e-05,90.0,90.0,120.0,0.182,0.04725,0.0113,100.0,1.19529,1.06611,1.39971,,0.11068,,0.11068,,0.38188,90.0,90.0,120.0,0.00011,0.00203,0.0,0.0,1.99988,0.00378,1.99988,Ala,0.0,578823-mythen_summed_a_phase_out.txt,,578823-mythen_summed_amor_phase_out.txt,578823-mythen_summed_ycalc.txt,578823-mythen_summed_yobs.txt,Calcite,0.49336068096993135,0.17032390730106153,0.31907924400772725,0.7494701247497293,-0.021800353632419292,0.5154862001280096,-1.4822742931052506,-0.3971423318559699,-1.1916200922589189,,,,,,,1.7471450417772172,0.9397959801639248,1.3809271936971441,-1.7471450417772172,-0.9397959801639244,-1.3809271936971441
578824-mythen_summed.xye,6.00868,7.39814,0.84815,58.68329,4.99723,1e-05,4.99723,1e-05,17.05433,4e-05,90.0,90.0,120.0,0.13433,0.02901,0.01074,79.09707,1.14523,1.08239,1.37294,4.12753,0.00012,4.12753,0.00012,8.47169,0.00053,90.0,90.0,120.0,0.50425,0.8191,0.02527,20.90293,0.90622,0.0,0.75224,Ala,0.25,578824-mythen_summed_a_phase_out.txt,578824-mythen_summed_b_phase_out.txt,578824-mythen_summed_amor_phase_out.txt,578824-mythen_summed_ycalc.txt,578824-mythen_summed_yobs.txt,Both,-0.081067604269155,-0.44436802919844853,-0.06475771382098927,1.4581623252643627,0.5685662378725859,1.0760940516848836,-1.6981685933822055,-0.7575992700770834,-1.3311852602743972,-0.6331881696388494,-0.005233611499962311,-0.016768226394910695,0.4060568971930006,-0.06105462831293015,-0.2688910283600481,0.8892906846573351,0.12902409918478008,0.7067709501303698,-0.889290684657335,-0.12902409918477953,-0.7067709501303698
578825-mythen_summed.xye,7.33382,8.83391,0.87627,59.86951,4.9942,1e-05,4.9942,1e-05,17.06413,4e-05,90.0,90.0,120.0,0.10392,0.01303,0.01033,89.85225,1.01602,0.96132,1.31192,4.12809,0.00023,4.12809,0.00023,8.46979,0.001,90.0,90.0,120.0,0.29392,0.70246,0.01038,10.14775,1.38757,1e-05,0.99231,Ala,0.5,578825-mythen_summed_a_phase_out.txt,578825-mythen_summed_b_phase_out.txt,578825-mythen_summed_amor_phase_out.txt,578825-mythen_summed_ycalc.txt,578825-mythen_summed_yobs.txt,Both,0.23021816376724005,-0.1112631726376541,0.1432455918810178,-0.4591031814845658,-1.0285862373593035,-0.44055040386592115,-0.3758160041859168,1.4501994765271364,-0.47634860617963043,-0.019800295390939655,0.4729532076816323,0.4503588114584558,-0.45374639133471895,-0.8261860342016556,-0.8359969056292652,1.3306822993548253,0.5461903777337336,1.0536444146487172,-1.3306822993548253,-0.5461903777337331,-1.0536444146487172
578826-mythen_summed.xye,5.10062,5.95387,0.90615,59.28234,4.99673,1e-05,4.99673,1e-05,17.06329,7e-05,90.0,90.0,120.0,0.14064,0.05258,0.00491,53.07133,1.19726,0.97723,1.25372,4.12783,8e-05,4.12783,8e-05,8.47336,0.00035,90.0,90.0,120.0,0.63396,0.90208,0.03868,46.92867,0.77514,0.0,0.80619,Ala,0.75,578826-mythen_summed_a_phase_out.txt,578826-mythen_summed_b_phase_out.txt,578826-mythen_summed_amor_phase_out.txt,578826-mythen_summed_ycalc.txt,578826-mythen_summed_yobs.txt,Both,0.07613404411158561,-0.2761475774081031,0.04028551617073833,1.1417818786062852,0.3050097238080521,0.8258226893828983,-0.4891605118313541,1.260959583960992,-0.5496203193877799,-0.30458752272018735,0.2509378987760003,0.2334784010266415,1.1617787350033733,0.6114556073885237,0.229565190081293,-0.17880333164895312,-0.8804486481130469,-0.13260492274704686,0.17880333164895312,0.8804486481130473,0.1326049227470466
578828-mythen_summed.xye,6.04495,7.28818,0.886,59.26895,4.99538,1e-05,4.99538,1e-05,17.06584,5e-05,90.0,90.0,120.0,0.11802,0.02485,0.00756,65.70402,1.07331,1.0177,1.29396,4.12746,0.00011,4.12746,0.00011,8.47305,0.00047,90.0,90.0,120.0,0.59543,0.92747,0.03512,34.29598,0.82801,1e-05,0.84362,Ala,1.0,578828-mythen_summed_a_phase_out.txt,578828-mythen_summed_b_phase_out.txt,578828-mythen_summed_amor_phase_out.txt,578828-mythen_summed_ycalc.txt,578828-mythen_summed_yobs.txt,Both,0.07262026383979144,-0.27990765060645534,0.0379375838619338,0.2875546726287448,-0.4065928641667978,0.15009001116695989,-0.14507897076452284,1.835437829251617,-0.3271883328628302,-0.7098616539198381,-0.06500696389766164,-0.07515910612658151,1.021495040559931,0.4866183780071722,0.13703738905352314,0.33964112368074284,-0.39045849682198724,0.2748215402676382,-0.33964112368074284,0.3904584968219877,-0.27482154026763844
578829-mythen_summed.xye,5.31432,6.22877,0.90798,59.72965,4.99633,1e-05,4.99633,1e-05,17.07117,6e-05,90.0,90.0,120.0,0.16399,0.03327,0.0054,56.60706,1.18973,0.98987,1.28814,4.12757,9e-05,4.12757,9e-05,8.47378,0.00039,90.0,90.0,120.0,0.64494,0.8999,0.03688,43.39294,0.76822,0.0,0.82064,Ala,1.25,578829-mythen_summed_a_phase_out.txt,578829-mythen_summed_b_phase_out.txt,578829-mythen_summed_amor_phase_out.txt,578829-mythen_summed_ycalc.txt,578829-mythen_summed_yobs.txt,Both,0.19351634832190118,-0.15053754437189593,0.1187211846585106,0.8886775212797106,0.09416451255633139,0.6256055995412211,0.5741189170327804,3.036210004700196,0.13773813308853677,-0.589374750049435,0.028922589870368283,0.016597990594827163,1.3518405145726078,0.780589918163881,0.3549254366355075,-0.03369729215595021,-0.743306608086391,-0.018571413805173794,0.03369729215595021,0.7433066080863915,0.018571413805173565
578830-mythen_summed.xye,5.87196,7.106,0.88765,58.79485,4.99445,1e-05,4.99445,1e-05,17.08547,5e-05,90.0,90.0,120.0,0.1273,0.04587,0.00947,81.29081,1.18456,1.04081,1.4644,4.12713,0.00017,4.12713,0.00017,8.47404,0.00074,90.0,90.0,120.0,0.59375,0.95753,0.01943,18.70919,0.62069,0.0,0.40418,Ala,1.5,578830-mythen_summed_a_phase_out.txt,578830-mythen_summed_b_phase_out.txt,578830-mythen_summed_amor_phase_out.txt,578830-mythen_summed_ycalc.txt,578830-mythen_summed_yobs.txt,Both,-0.051792225096539975,-0.41304063815975306,-0.04519570274031676,-0.300912958155808,-0.8968079803272707,-0.31541472271515075,2.503674225758574,6.257793890052247,1.3851018222272047,-1.0713223655300745,-0.346795625200993,-0.35043039629006667,1.4694978066872404,0.8852921105489325,0.43252939878834373,0.9793215758954612,0.21411373523959068,0.7775229221152624,-0.9793215758954614,-0.21411373523959054,-0.7775229221152627
578831-mythen_summed.xye,5.1447,6.16303,0.91423,58.26742,4.99564,1e-05,4.99564,1e-05,17.07197,5e-05,90.0,90.0,120.0,0.11908,0.04845,0.00682,66.61457,1.22039,1.06604,1.39161,4.12713,0.00011,4.12713,0.00011,8.47382,0.00046,90.0,90.0,120.0,0.53375,1.02892,0.03047,33.38543,0.56988,5e-05,0.47686,Ala,1.75,578831-mythen_summed_a_phase_out.txt,578831-mythen_summed_b_phase_out.txt,578831-mythen_summed_amor_phase_out.txt,578831-mythen_summed_ycalc.txt,578831-mythen_summed_yobs.txt,Both,-0.19019947892418965,-0.5611493317375534,-0.137680388149776,0.45207250489099016,-0.2695434768532028,0.28023111956402785,0.6820660671714975,3.2164384738111527,0.20752071709643094,-1.0713223655300745,-0.346795625200993,-0.35043039629006667,1.3699416364364592,0.7966979477616363,0.36686450773598467,0.3770100133471919,-0.3551405611916445,0.30418837867640325,-0.3770100133471919,0.3551405611916449,-0.30418837867640347
578832-mythen_summed.xye,5.7018,6.78353,0.89366,60.34896,4.99606,1e-05,4.99606,1e-05,17.07928,6e-05,90.0,90.0,120.0,0.16098,0.05055,0.00738,68.28382,1.22086,1.07567,1.37594,4.12724,0.00012,4.12724,0.00012,8.47497,0.00051,90.0,90.0,120.0,0.58473,1.01262,0.03055,31.71618,0.55791,2e-05,0.62382,Ala,2.0,578832-mythen_summed_a_phase_out.txt,578832-mythen_summed_b_phase_out.txt,578832-mythen_summed_amor_phase_out.txt,578832-mythen_summed_ycalc.txt,578832-mythen_summed_yobs.txt,Both,0.3560345903028319,0.023372159322752082,0.22731699930866814,0.7178320800839777,-0.048156005038825854,0.4904590638978556,1.668433151561994,4.86327611030913,0.8451590784672508,-0.9508354616606443,-0.2528660714337215,-0.25867329956939883,1.8903488900191745,1.2598037986944177,0.7101128018727138,0.4455158824106375,-0.2903945680545847,0.35802462601463964,-0.44551588241063717,0.29039456805458536,-0.35802462601463964
579038-mythen_summed.xye,5.53413,6.42511,0.90307,61.75266,4.99771,1e-05,4.99771,1e-05,17.05632,5e-05,90.0,90.0,120.0,0.17512,0.02217,0.00892,95.44309,1.13904,1.18968,1.32481,4.12955,0.00029,4.12955,0.00029,8.46824,0.00125,90.0,90.0,120.0,0.38482,0.4571,0.00379,4.55691,1.25914,0.0,1.18705,Ala,0.0,579038-mythen_summed_a_phase_out.txt,579038-mythen_summed_b_phase_out.txt,579038-mythen_summed_amor_phase_out.txt,579038-mythen_summed_ycalc.txt,579038-mythen_summed_yobs.txt,Both,0.7243910777947713,0.41754801806260455,0.4734553549373945,1.7618875540560275,0.8215804913744634,1.3163545594947184,-1.4296500574128117,-0.30928095316468857,-1.1576010825551903,1.5793895196119834,1.7196545576903564,1.668225731575738,-1.155164863554341,-1.450372181110559,-1.2986359107697052,1.5601298674211261,0.7630449461149816,1.2339588343392995,-1.5601298674211261,-0.7630449461149813,-1.2339588343392995
579039-mythen_summed.xye,6.02997,7.3807,0.877,58.01382,4.99551,1e-05,4.99551,1e-05,17.05938,6e-05,90.0,90.0,120.0,0.16952,0.03184,0.00856,68.64611,1.12374,1.01245,1.29363,4.1286,8e-05,4.1286,8e-05,8.46844,0.00035,90.0,90.0,120.0,0.40277,0.73445,0.03482,31.35389,0.95997,3e-05,0.97403,Ala,0.25,579039-mythen_summed_a_phase_out.txt,579039-mythen_summed_b_phase_out.txt,579039-mythen_summed_amor_phase_out.txt,579039-mythen_summed_ycalc.txt,579039-mythen_summed_yobs.txt,Both,-0.25674874531156255,-0.6323632647548835,-0.18214906877059575,0.36981358876014847,-0.33806817050976623,0.21516056536571615,-1.016752208132902,0.3800929411835811,-0.8906826987254368,0.5388208043697157,0.9084447751499345,0.8757780780742795,-1.0646592542358875,-1.369832033122498,-1.2389405552678499,0.4603842312517306,-0.27634225362976844,0.3697091154848622,-0.4603842312517309,0.27634225362976855,-0.36970911548486257
579040-mythen_summed.xye,5.61559,6.81816,0.88691,57.30407,4.99544,1e-05,4.99544,1e-05,17.06319,6e-05,90.0,90.0,120.0,0.17352,0.03266,0.00661,56.6592,1.1402,0.98507,1.28057,4.12867,6e-05,4.12867,6e-05,8.46897,0.00028,90.0,90.0,120.0,0.45351,0.73556,0.04503,43.3408,0.94658,0.0,0.96505,Ala,0.5,579040-mythen_summed_a_phase_out.txt,579040-mythen_summed_b_phase_out.txt,579040-mythen_summed_amor_phase_out.txt,579040-mythen_summed_ycalc.txt,579040-mythen_summed_yobs.txt,Both,-0.4430000931760662,-0.8316696092306333,-0.30660350911218465,0.3255203262279839,-0.37496608247882907,0.18012257464341153,-0.5026539055986338,1.2384310253222224,-0.5583431423887278,0.6154942886507044,0.9682181275476338,0.9341689578059503,-0.8248193895408604,-1.1564006409531349,-1.0807478631871905,-0.03155747127054171,-0.7412842291244822,-0.01688980713378502,0.03155747127054171,0.7412842291244826,0.01688980713378479
579041-mythen_summed.xye,5.65518,6.86607,0.8906,56.21191,4.99499,2e-05,4.99499,2e-05,17.06732,0.0001,90.0,90.0,120.0,0.19588,0.04149,0.00398,34.76305,1.18183,0.85781,1.18678,4.12847,6e-05,4.12847,6e-05,8.46965,0.00024,90.0,90.0,120.0,0.53805,0.79569,0.06655,65.23695,0.89415,0.0,0.94425,Ala,0.75,579041-mythen_summed_a_phase_out.txt,579041-mythen_summed_b_phase_out.txt,579041-mythen_summed_amor_phase_out.txt,579041-mythen_summed_ycalc.txt,579041-mythen_summed_yobs.txt,Both,-0.7296028012897631,-1.1383612854301894,-0.49811342325585467,0.04077792423509575,-0.6121669451374244,-0.045121651428864325,0.054623256991312846,2.1688604971055665,-0.1980905524487373,0.39642719070557825,0.7974371206974977,0.7673378728587428,-0.5171003178577971,-0.8825641377934414,-0.8777836544806701,-0.9301734873817045,-1.590580606316651,-0.7230791419578803,0.9301734873817041,1.5905806063166512,0.7230791419578797
579042-mythen_summed.xye,6.1199,7.42893,0.87938,55.23457,4.99506,3e-05,4.99506,3e-05,17.06942,0.00015,90.0,90.0,120.0,0.18509,0.0468,0.00252,21.52051,1.2503,0.65537,1.12667,4.12904,5e-05,4.12904,5e-05,8.46943,0.00022,90.0,90.0,120.0,0.58034,0.76805,0.08189,78.47949,0.95394,0.0,1.03545,Ala,1.0,579042-mythen_summed_a_phase_out.txt,579042-mythen_summed_b_phase_out.txt,579042-mythen_summed_amor_phase_out.txt,579042-mythen_summed_ycalc.txt,579042-mythen_summed_yobs.txt,Both,-0.9860746467591467,-1.4128101233448502,-0.6694896863392632,0.08507118676726035,-0.5752690331683616,-0.0100836607065597,0.3379845261051457,2.641960228521328,-0.014911269428208786,1.020768419850355,1.2841629902212957,1.2428064649591735,-0.6166564881085782,-0.9711583005807377,-0.9434485455330291,-1.4736461315676785,-2.1042252994166883,-1.1501743396972761,1.4736461315676785,2.104225299416689,1.1501743396972757
